,product_category_name_english,total_revenue,customer_city
18974,toys,69.9,esmeraldas
18975,home_appliances,69.9,resende
18976,sports_leisure,69.9,papucaia
18977,home_appliances,69.9,ilhabela
18978,fashion_bags_accessories,69.9,sousa
18979,furniture_decor,69.9,jardim
18980,auto,69.9,imbituva
18981,fashion_shoes,69.9,feira nova
18982,tablets_printing_image,69.9,jundiai
18983,toys,69.9,viamao
18984,furniture_decor,69.9,santa maria de itabira
18985,construction_tools_construction,69.9,pocoes de paineiras
18986,health_beauty,69.9,ipaba
18987,health_beauty,69.9,bom jardim de minas
18988,furniture_decor,69.9,campos borges
18989,sports_leisure,69.9,laranja da terra
18990,perfumery,69.9,nova prata do iguacu
18991,perfumery,69.9,santa branca
18992,housewares,69.9,minacu
18993,baby,69.9,florida
18994,furniture_decor,69.9,formosa do oeste
18995,furniture_decor,69.9,goiana
18996,bed_bath_table,69.9,urai
18997,stationery,69.9,camacari
18998,toys,69.9,nazare paulista
18999,consoles_games,69.9,crixas
19000,consoles_games,69.9,ouro fino
19001,furniture_decor,69.9,coronel martins
19002,sports_leisure,69.9,engenheiro coelho
19003,furniture_decor,69.9,palmital
19004,perfumery,69.9,rio negrinho
19005,furniture_decor,69.9,itutinga
19006,auto,69.9,simoes filho
19007,bed_bath_table,69.9,santa vitoria
19008,perfumery,69.9,ilha de itamaraca
19009,bed_bath_table,69.9,santa adelia
19010,furniture_decor,69.9,sao luiz gonzaga
19011,sports_leisure,69.9,pereira barreto
19012,fashion_bags_accessories,69.9,monte mor
19013,christmas_supplies,69.9,cruzeiro do sul
19014,sports_leisure,69.9,sao lourenco do sul
19015,fashion_male_clothing,69.9,itapecerica da serra
19016,musical_instruments,69.9,apiaca
19017,cool_stuff,69.9,paulo afonso
19018,pet_shop,69.9,moeda
19019,furniture_decor,69.9,oliveira
19020,furniture_decor,69.9,visconde do rio branco
19021,market_place,69.9,goncalves
19022,furniture_decor,69.9,itabera
19023,home_appliances,69.9,sao francisco do gloria
19024,furniture_decor,69.9,aracitaba
19025,sports_leisure,69.9,jacui
19026,computers_accessories,69.9,itagi
19027,furniture_decor,69.9,nazario
19028,bed_bath_table,69.9,virgem da lapa
19029,christmas_supplies,69.9,ministro andreazza
19030,small_appliances,69.9,santa barbara d'oeste
19031,perfumery,69.9,coroaci
19032,stationery,69.9,palmitinho
19033,bed_bath_table,69.9,mirandiba
19034,housewares,69.9,engenheiro coelho
19035,sports_leisure,69.9,balneario pinhal
19036,computers_accessories,69.9,bataguassu
19037,auto,69.9,morro do pilar
19038,auto,69.9,mostardas
19039,baby,69.9,chapadao do sul
19040,cool_stuff,69.9,macuco
19041,housewares,69.9,penha
19042,home_appliances,69.9,belem
19043,musical_instruments,69.9,pontal
19044,perfumery,69.9,corupa
19045,fashion_male_clothing,69.9,niteroi
19046,health_beauty,69.9,aguas belas
19047,pet_shop,69.9,canoinhas
19048,furniture_decor,69.9,general salgado
19049,furniture_decor,69.9,itagiba
19050,home_appliances,69.9,campina verde
19051,furniture_decor,69.9,parauna
19052,fashion_sport,69.9,sao carlos
19053,sports_leisure,69.9,anita garibaldi
19054,furniture_decor,69.9,sao jose da coroa grande
19055,auto,69.9,peruibe
19056,housewares,69.9,butia
19057,furniture_decor,69.9,porto real
19058,party_supplies,69.9,guaratingueta
19059,baby,69.9,amparo
19060,bed_bath_table,69.9,david canabarro
19061,home_appliances,69.9,patos de minas
19062,furniture_decor,69.9,nova padua
19063,bed_bath_table,69.9,paraguacu
19064,bed_bath_table,69.9,mirante do paranapanema
19065,furniture_decor,69.9,reboucas
19066,bed_bath_table,69.9,espigao do oeste
19067,housewares,69.9,cajati
19068,sports_leisure,69.9,camocim
19069,cool_stuff,69.9,santa gertrudes
19070,perfumery,69.9,castanhal
19071,furniture_decor,69.9,getulina
19072,cool_stuff,69.9,nova canaa paulista
19073,fashion_sport,69.9,bauru
19074,furniture_decor,69.9,arinos
19075,furniture_decor,69.9,ecoporanga
19076,sports_leisure,69.9,coronel vivida
19077,furniture_decor,69.9,rubim
19078,toys,69.9,massaranduba
19079,musical_instruments,69.9,vila valerio
19080,fashion_bags_accessories,69.9,registro
19081,computers_accessories,69.9,medianeira
19082,furniture_decor,69.9,sao jeronimo
19083,fashion_sport,69.9,sao bernardo do campo
19084,furniture_decor,69.9,guarda-mor
19085,fashion_bags_accessories,69.9,jaguariaiva
19086,tablets_printing_image,69.9,mogi das cruzes
19087,toys,69.9,glaura
19088,bed_bath_table,69.9,piranhas
19089,bed_bath_table,69.9,penedo
19090,art,69.9,blumenau
19091,furniture_decor,69.9,monte carmelo
19092,home_appliances,69.9,manaus
19093,perfumery,69.9,angra dos reis
19094,computers_accessories,69.9,zortea
19095,consoles_games,69.9,itanhandu
19096,sports_leisure,69.9,santaluz
19097,bed_bath_table,69.9,embu
19098,bed_bath_table,69.9,sao sebastiao da boa vista
19099,tablets_printing_image,69.9,ribeirao pires
19100,fashion_underwear_beach,69.9,botucatu
19101,fashion_shoes,69.9,cajuru
19102,bed_bath_table,69.9,dumont
19103,bed_bath_table,69.9,luziania
19104,furniture_decor,69.9,anicuns
19105,bed_bath_table,69.9,sapucai-mirim
19106,fashion_underwear_beach,69.9,presidente prudente
19107,musical_instruments,69.9,ribeirao das neves
19108,furniture_decor,69.9,presidente getulio
19109,furniture_decor,69.9,itapipoca
19110,housewares,69.9,camocim
19111,housewares,69.9,cristina
19112,sports_leisure,69.9,potim
19113,sports_leisure,69.9,campo belo
19114,perfumery,69.9,sao borja
19115,furniture_decor,69.9,lagoa vermelha
19116,furniture_decor,69.9,pau dos ferros
19117,fashion_male_clothing,69.9,piracicaba
19118,toys,69.9,sao lourenco do sul
19119,furniture_decor,69.9,iguape
19120,musical_instruments,69.9,cajamar
19121,bed_bath_table,69.9,ipe
19122,furniture_decor,69.9,jeremoabo
19123,tablets_printing_image,69.9,salinas
19124,housewares,69.9,pacoti
19125,bed_bath_table,69.9,veranopolis
19126,construction_tools_construction,69.9,caratinga
19127,auto,69.9,morrinhos
19128,toys,69.9,monte alegre de minas
19129,sports_leisure,69.9,taiuva
19130,market_place,69.9,nova venecia
19131,sports_leisure,69.9,jacare
19132,sports_leisure,69.9,sete barras
19133,christmas_supplies,69.9,contagem
19134,stationery,69.9,conceicao de macabu
19135,stationery,69.9,papucaia
19136,furniture_decor,69.9,tres marias
19137,art,69.9,sao felix do xingu
19138,furniture_decor,69.9,macaubas
19139,construction_tools_construction,69.9,rondonopolis
19140,books_general_interest,69.9,feira de santana
19141,electronics,69.9,palmeira
19142,toys,69.9,vila reis
19143,health_beauty,69.9,boquira
19144,stationery,69.9,alegrete
19145,furniture_decor,69.9,tombos
19146,computers_accessories,69.9,crisolita
19147,sports_leisure,69.89,faxinal
19148,telephony,69.89,serrana
19149,stationery,69.89,barra de sao francisco
19150,telephony,69.89,alexania
19151,sports_leisure,69.89,indaial
19152,telephony,69.89,umuarama
19153,telephony,69.89,nova veneza
19154,health_beauty,69.88,iepe
19155,furniture_decor,69.88,terra rica
19156,books_general_interest,69.85,blumenau
19157,home_construction,69.81,onda verde
19158,fashion_bags_accessories,69.8,guariba
19159,fashion_shoes,69.8,bela vista de goias
19160,auto,69.8,neves paulista
19161,garden_tools,69.8,capitao leonidas marques
19162,auto,69.8,sao joao batista do gloria
19163,pet_shop,69.8,alvares florence
19164,fashion_bags_accessories,69.8,pedro leopoldo
19165,garden_tools,69.8,sao leopoldo
19166,health_beauty,69.8,iguaba grande
19167,garden_tools,69.8,cianorte
19168,computers_accessories,69.8,bayeux
19169,stationery,69.8,itarare
19170,,69.77,santa cruz do rio pardo
19171,,69.77,fazenda rio grande
19172,,69.77,paraguacu
19173,,69.77,sumare
19174,bed_bath_table,69.52,currais novos
19175,health_beauty,69.5,ecoporanga
19176,health_beauty,69.5,caetite
19177,stationery,69.5,astolfo dutra
19178,sports_leisure,69.49,ceres
19179,telephony,69.47999999999999,paragominas
19180,books_general_interest,69.45,gramado
19181,books_general_interest,69.45,taua
19182,fashion_underwear_beach,69.4,ribeirao das neves
19183,electronics,69.4,caceres
19184,small_appliances,69.4,sao carlos
19185,housewares,69.36,pilar do sul
19186,fashion_bags_accessories,69.3,colombo
19187,,69.22,bage
19188,bed_bath_table,69.2,sao joao da barra
19189,bed_bath_table,69.2,santa branca
19190,bed_bath_table,69.2,patrocinio paulista
19191,bed_bath_table,69.2,ipumirim
19192,home_appliances,69.06,ferraz de vasconcelos
19193,pet_shop,69.0,catanduvas
19194,bed_bath_table,69.0,sao tiago
19195,stationery,69.0,encruzilhada do sul
19196,computers_accessories,69.0,divinolandia
19197,computers_accessories,69.0,matozinhos
19198,stationery,69.0,imigrante
19199,furniture_decor,69.0,tiradentes
19200,housewares,69.0,ribeirao do pinhal
19201,stationery,69.0,campo ere
19202,consoles_games,69.0,aimores
19203,bed_bath_table,69.0,monte alegre do sul
19204,christmas_supplies,69.0,guajara-mirim
19205,watches_gifts,69.0,cavalcante
19206,computers_accessories,69.0,pires do rio
19207,small_appliances,69.0,natal
19208,small_appliances,69.0,sumare
19209,industry_commerce_and_business,69.0,recife
19210,small_appliances,69.0,simao dias
19211,stationery,69.0,santana do paraiso
19212,fashion_bags_accessories,69.0,picos
19213,stationery,69.0,sao goncalo do rio abaixo
19214,small_appliances,69.0,vicosa
19215,stationery,69.0,mesquita
19216,computers_accessories,69.0,seabra
19217,fashion_bags_accessories,69.0,ibitinga
19218,bed_bath_table,69.0,sao bento
19219,small_appliances,69.0,pederneiras
19220,industry_commerce_and_business,69.0,palmas
19221,baby,69.0,taquaracu de minas
19222,,69.0,campina grande
19223,fashion_bags_accessories,69.0,tupaciguara
19224,cine_photo,69.0,campo limpo paulista
19225,sports_leisure,69.0,ipameri
19226,fashion_bags_accessories,69.0,coronel macedo
19227,watches_gifts,69.0,igarape-acu
19228,housewares,69.0,virgem da lapa
19229,health_beauty,69.0,soledade de minas
19230,bed_bath_table,69.0,parauna
19231,sports_leisure,69.0,alto boa vista
19232,fashion_bags_accessories,69.0,santo angelo
19233,housewares,69.0,mirassol
19234,furniture_living_room,69.0,bage
19235,small_appliances,69.0,italva
19236,fashion_bags_accessories,69.0,sao miguel do tapuio
19237,fashion_bags_accessories,69.0,paicandu
19238,industry_commerce_and_business,69.0,tatui
19239,health_beauty,69.0,altinopolis
19240,perfumery,69.0,santa rita do sapucai
19241,consoles_games,69.0,santarem
19242,sports_leisure,69.0,jacarezinho
19243,toys,69.0,sume
19244,stationery,69.0,tubarao
19245,computers_accessories,69.0,avelar
19246,,69.0,alvorada
19247,luggage_accessories,69.0,nossa senhora do remedio
19248,fashion_bags_accessories,69.0,mogi mirim
19249,sports_leisure,69.0,anhandui
19250,small_appliances,69.0,leopoldina
19251,bed_bath_table,69.0,santo anastacio
19252,construction_tools_construction,69.0,cascalho rico
19253,fashion_bags_accessories,69.0,capelinha
19254,computers_accessories,68.99,viamao
19255,stationery,68.99,pinhalzinho
19256,health_beauty,68.99,lagoa de sao francisco
19257,consoles_games,68.99,itaiopolis
19258,telephony,68.97999999999999,igrejinha
19259,bed_bath_table,68.9,barra do corda
19260,sports_leisure,68.9,picos
19261,auto,68.9,ilhabela
19262,watches_gifts,68.9,sinimbu
19263,telephony,68.9,santo antonio de posse
19264,furniture_decor,68.9,avanhandava
19265,cool_stuff,68.9,ibira
19266,furniture_decor,68.9,itapetinga
19267,toys,68.9,itaituba
19268,home_construction,68.9,novo gama
19269,baby,68.9,presidente prudente
19270,sports_leisure,68.9,morro agudo
19271,furniture_living_room,68.9,carapicuiba
19272,garden_tools,68.9,italva
19273,cool_stuff,68.9,monte azul paulista
19274,agro_industry_and_commerce,68.85,porto alegre
19275,market_place,68.8,leopoldina
19276,pet_shop,68.8,osorio
19277,small_appliances,68.7,piquete
19278,housewares,68.65,arcos
19279,bed_bath_table,68.5,monte carlo
19280,food_drink,68.3,catanduva
19281,garden_tools,68.26,nova russas
19282,electronics,68.1,santa cruz do sul
19283,stationery,68.0,mimoso do sul
19284,toys,68.0,parai
19285,furniture_living_room,68.0,cotia
19286,small_appliances,68.0,sideropolis
19287,furniture_decor,68.0,agudos
19288,housewares,68.0,petrolina
19289,stationery,68.0,maurilandia
19290,baby,68.0,miguel pereira
19291,housewares,68.0,utinga
19292,sports_leisure,68.0,correia pinto
19293,construction_tools_construction,68.0,bento goncalves
19294,books_general_interest,68.0,criciuma
19295,watches_gifts,68.0,cruz alta
19296,stationery,68.0,feliz
19297,furniture_decor,68.0,guaranesia
19298,furniture_living_room,68.0,foz do iguacu
19299,books_general_interest,67.99000000000001,governador valadares
19300,computers_accessories,67.99,lagarto
19301,fashion_bags_accessories,67.99,mineiros
19302,fashion_bags_accessories,67.99,para de minas
19303,auto,67.99,ilha dos valadares
19304,bed_bath_table,67.99,general salgado
19305,construction_tools_construction,67.98,catanduva
19306,books_general_interest,67.98,itaquaquecetuba
19307,telephony,67.98,campina grande
19308,telephony,67.97,agudos
19309,party_supplies,67.9,jaguarao
19310,sports_leisure,67.9,caxambu
19311,kitchen_dining_laundry_garden_furniture,67.9,praia grande
19312,books_technical,67.9,sao bernardo do campo
19313,party_supplies,67.9,monte alto
19314,cool_stuff,67.9,cachoeira de minas
19315,kitchen_dining_laundry_garden_furniture,67.9,cajobi
19316,telephony,67.9,cameta
19317,health_beauty,67.9,candido de abreu
19318,sports_leisure,67.9,sao fidelis
19319,furniture_decor,67.9,casca
19320,watches_gifts,67.9,campina verde
19321,health_beauty,67.9,hidrolina
19322,party_supplies,67.9,sao goncalo
19323,computers_accessories,67.89,itamonte
19324,telephony,67.89,itapira
19325,fixed_telephony,67.89,maceio
19326,food,67.8,lapa
19327,food,67.8,sao fidelis
19328,construction_tools_construction,67.8,divinopolis
19329,food,67.8,brotas
19330,auto,67.8,palestina
19331,,67.78999999999999,itapevi
19332,market_place,67.72999999999999,maua
19333,agro_industry_and_commerce,67.7,cachoeira paulista
19334,housewares,67.7,sao jose do barreiro
19335,electronics,67.7,saquarema
19336,bed_bath_table,67.69999999999999,itabuna
19337,garden_tools,67.6,santa ines
19338,home_appliances,67.5,pirapora do bom jesus
19339,electronics,67.5,santa isabel
19340,pet_shop,67.5,jacarezinho
19341,pet_shop,67.49000000000001,para de minas
19342,sports_leisure,67.49,gravatal
19343,electronics,67.3,unai
19344,books_general_interest,67.2,pelotas
19345,christmas_supplies,67.2,pelotas
19346,food,67.14,araras
19347,bed_bath_table,67.1,valao do barro
19348,baby,67.0,coqueiro baixo
19349,consoles_games,67.0,turmalina
19350,computers_accessories,67.0,ponta pora
19351,auto,67.0,tijucas
19352,sports_leisure,67.0,jucurutu
19353,consoles_games,67.0,itaperuna
19354,housewares,67.0,valenca do piaui
19355,housewares,67.0,varzea da palma
19356,sports_leisure,67.0,conselheiro mairinck
19357,auto,66.99,piuma
19358,health_beauty,66.99,ribeirao claro
19359,drinks,66.98,mesquita
19360,health_beauty,66.98,mallet
19361,telephony,66.98,pacaja
19362,telephony,66.98,santiago
19363,fashion_bags_accessories,66.9,quirinopolis
19364,fashion_bags_accessories,66.9,conselheiro pena
19365,furniture_decor,66.9,pedra bela
19366,health_beauty,66.9,iguape
19367,,66.9,rio branco
19368,sports_leisure,66.9,costa rica
19369,auto,66.89,estreito
19370,watches_gifts,66.89,sao manuel
19371,,66.8,cabo frio
19372,computers_accessories,66.8,monte alto
19373,health_beauty,66.8,sabara
19374,home_appliances,66.7,quirinopolis
19375,bed_bath_table,66.55,triunfo
19376,stationery,66.5,forquilha
19377,health_beauty,66.49,rubiataba
19378,food,66.39,ituiutaba
19379,food,66.39,rio verde
19380,health_beauty,66.39,itaberaba
19381,pet_shop,66.1,sao joao da boa vista
19382,drinks,66.0,rio doce
19383,auto,66.0,bento goncalves
19384,furniture_decor,66.0,vitoria de santo antao
19385,housewares,66.0,maracana
19386,cool_stuff,65.99,igaracu do tiete
19387,pet_shop,65.99,angicos
19388,computers_accessories,65.99,sao miguel do guama
19389,cool_stuff,65.99,barra de sao francisco
19390,pet_shop,65.99,teixeira de freitas
19391,pet_shop,65.99,cordeiro
19392,cool_stuff,65.99,itaqui
19393,auto,65.99,paragominas
19394,cool_stuff,65.99,planaltina
19395,cool_stuff,65.99,ibaiti
19396,cool_stuff,65.99,tucunduva
19397,pet_shop,65.99,avanhandava
19398,furniture_decor,65.98,nao-me-toque
19399,computers_accessories,65.98,teutonia
19400,telephony,65.98,mata de sao joao
19401,telephony,65.98,altamira
19402,furniture_decor,65.98,pains
19403,telephony,65.98,bom despacho
19404,telephony,65.98,picos
19405,telephony,65.97,rio grande
19406,telephony,65.95,francisco morato
19407,bed_bath_table,65.9,bertopolis
19408,computers_accessories,65.9,santo inacio
19409,bed_bath_table,65.9,itabaiana
19410,musical_instruments,65.9,lauro de freitas
19411,bed_bath_table,65.9,boituva
19412,furniture_decor,65.9,sao francisco
19413,home_construction,65.9,tres lagoas
19414,books_technical,65.9,jaboatao dos guararapes
19415,stationery,65.9,sao gotardo
19416,musical_instruments,65.9,ouro preto
19417,garden_tools,65.9,conselheiro pena
19418,sports_leisure,65.9,belo vale
19419,computers_accessories,65.9,itapissuma
19420,musical_instruments,65.9,getulio vargas
19421,computers_accessories,65.9,riachinho
19422,bed_bath_table,65.9,itapitanga
19423,home_construction,65.9,jaboticabal
19424,computers_accessories,65.9,campina verde
19425,fashio_female_clothing,65.9,votuporanga
19426,books_general_interest,65.9,niteroi
19427,musical_instruments,65.9,gravata
19428,sports_leisure,65.9,alto santo
19429,furniture_decor,65.9,taruma
19430,bed_bath_table,65.9,ananindeua
19431,sports_leisure,65.9,sao roque de minas
19432,consoles_games,65.9,tubarao
19433,musical_instruments,65.9,cruz das almas
19434,home_appliances,65.9,ibirite
19435,fashion_shoes,65.8,sao bernardo do campo
19436,toys,65.8,camaqua
19437,sports_leisure,65.8,chapadao do ceu
19438,small_appliances,65.8,limeira
19439,books_general_interest,65.8,palhoca
19440,home_appliances,65.8,sao mateus do sul
19441,home_appliances,65.8,ituporanga
19442,sports_leisure,65.6,capitao eneas
19443,health_beauty,65.5,sao francisco de itabapoana
19444,computers_accessories,65.5,bom conselho
19445,consoles_games,65.44,sao jose do rio pardo
19446,sports_leisure,65.43,sao lourenco da mata
19447,market_place,65.0,castelo
19448,cool_stuff,65.0,pindoba
19449,housewares,65.0,itaguacu
19450,books_technical,65.0,congonhas
19451,market_place,65.0,igrejinha
19452,food_drink,65.0,ze doca
19453,toys,65.0,caturama
19454,sports_leisure,65.0,bezerros
19455,furniture_decor,65.0,tres pontas
19456,baby,65.0,tres pontas
19457,garden_tools,65.0,irece
19458,health_beauty,65.0,roseira
19459,sports_leisure,65.0,paraiso
19460,drinks,65.0,visconde do rio branco
19461,baby,65.0,abaete
19462,construction_tools_safety,65.0,criciuma
19463,books_technical,65.0,mariana
19464,cds_dvds_musicals,65.0,jundiai
19465,audio,65.0,colina
19466,sports_leisure,65.0,antonina
19467,computers_accessories,65.0,serra negra
19468,construction_tools_safety,65.0,amparo
19469,fashio_female_clothing,65.0,londrina
19470,auto,65.0,jacunda
19471,cool_stuff,65.0,balsas
19472,perfumery,65.0,serra dos dourados
19473,fashion_male_clothing,65.0,sarandi
19474,watches_gifts,65.0,coronel vivida
19475,sports_leisure,65.0,mambore
19476,fashion_bags_accessories,65.0,cocal
19477,perfumery,65.0,pimenteiras
19478,books_imported,65.0,belo horizonte
19479,watches_gifts,65.0,pindobacu
19480,health_beauty,65.0,vale real
19481,cds_dvds_musicals,65.0,imperatriz
19482,electronics,65.0,barra do mendes
19483,furniture_decor,65.0,cantagalo
19484,watches_gifts,65.0,jaguaruna
19485,computers_accessories,65.0,goncalves dias
19486,stationery,65.0,ibiuna
19487,books_technical,65.0,parnamirim
19488,computers_accessories,65.0,morada nova
19489,electronics,65.0,ribeiropolis
19490,health_beauty,64.99,estiva gerbi
19491,perfumery,64.99,afonso claudio
19492,toys,64.99,almenara
19493,health_beauty,64.99,chapadao do sul
19494,health_beauty,64.99,carmopolis
19495,health_beauty,64.99,parana
19496,fashion_sport,64.99,ipiau
19497,baby,64.99,casimiro de abreu
19498,cool_stuff,64.99,bom jardim
19499,housewares,64.99,crixas
19500,toys,64.99,jequie
19501,health_beauty,64.99,guapiara
19502,health_beauty,64.99,aurora
19503,health_beauty,64.99,alianca
19504,health_beauty,64.99,vila dos cabanos
19505,sports_leisure,64.99,pirenopolis
19506,toys,64.99,para de minas
19507,housewares,64.99,dracena
19508,toys,64.99,registro
19509,health_beauty,64.99,anta
19510,baby,64.99,conceicao do mato dentro
19511,cool_stuff,64.99,papucaia
19512,health_beauty,64.99,taquaritinga do norte
19513,telephony,64.98,cangucu
19514,baby,64.9,gramado
19515,baby,64.9,campo verde
19516,stationery,64.9,pinhao
19517,cool_stuff,64.9,aracariguama
19518,fashion_bags_accessories,64.9,lajeado
19519,construction_tools_construction,64.9,rio claro
19520,baby,64.9,sao joao da boa vista
19521,computers_accessories,64.9,conceicao do castelo
19522,baby,64.9,joao monlevade
19523,computers_accessories,64.9,parati
19524,toys,64.9,barras
19525,stationery,64.9,rancharia
19526,industry_commerce_and_business,64.9,teresopolis
19527,computers_accessories,64.9,santa rita do araguaia
19528,baby,64.9,sao joao
19529,toys,64.9,holambra ii
19530,construction_tools_construction,64.9,santa barbara d'oeste
19531,kitchen_dining_laundry_garden_furniture,64.9,uberlandia
19532,fashio_female_clothing,64.9,turvolandia
19533,computers_accessories,64.9,vitoria do mearim
19534,bed_bath_table,64.9,laranjal paulista
19535,sports_leisure,64.9,torrinha
19536,fashio_female_clothing,64.9,ipiau
19537,baby,64.9,urupes
19538,auto,64.9,agua santa
19539,health_beauty,64.9,armazem
19540,toys,64.9,mendes
19541,cool_stuff,64.9,santa juliana
19542,toys,64.9,francisco sa
19543,books_general_interest,64.9,loanda
19544,stationery,64.9,itaobim
19545,cool_stuff,64.9,belo campo
19546,stationery,64.9,vilhena
19547,fashion_bags_accessories,64.9,navegantes
19548,stationery,64.9,holambra
19549,fashion_male_clothing,64.9,saquarema
19550,stationery,64.9,irai de minas
19551,fashion_bags_accessories,64.9,votuporanga
19552,,64.9,limeira
19553,furniture_decor,64.9,parapua
19554,fashion_bags_accessories,64.9,tres coracoes
19555,fashion_bags_accessories,64.9,nova europa
19556,baby,64.89,pato branco
19557,fashion_bags_accessories,64.89,marituba
19558,fashion_bags_accessories,64.89,chapadinha
19559,dvds_blu_ray,64.89,belo horizonte
19560,baby,64.89,novo horizonte
19561,telephony,64.89,canaa dos carajas
19562,baby,64.89,nanuque
19563,telephony,64.89,guararapes
19564,baby,64.89,rolandia
19565,telephony,64.88,cafelandia
19566,auto,64.8,guararapes
19567,computers_accessories,64.8,rinopolis
19568,computers_accessories,64.8,pojuca
19569,telephony,64.8,registro
19570,auto,64.8,pato bragado
19571,flowers,64.8,rio de janeiro
19572,auto,64.8,nova bandeirantes
19573,auto,64.8,dourados
19574,sports_leisure,64.8,taguai
19575,auto,64.8,costa rica
19576,auto,64.8,altinopolis
19577,health_beauty,64.78,anchieta
19578,home_appliances,64.6,limeira
19579,food_drink,64.6,belem
19580,food_drink,64.5,londrina
19581,electronics,64.5,capinopolis
19582,electronics,64.4,piranga
19583,consoles_games,64.4,francisco morato
19584,perfumery,64.0,farroupilha
19585,,64.0,jacarei
19586,pet_shop,64.0,esteio
19587,sports_leisure,64.0,balneario barra do sul
19588,small_appliances,64.0,porto seguro
19589,perfumery,64.0,sacramento
19590,construction_tools_construction,64.0,cerqueira cesar
19591,signaling_and_security,64.0,balneario camboriu
19592,small_appliances,64.0,santa rita do passa quatro
19593,health_beauty,64.0,matriz de camaragibe
19594,computers_accessories,63.99,sao jorge
19595,furniture_decor,63.99,frederico westphalen
19596,pet_shop,63.99,anapolis
19597,baby,63.99,itai
19598,housewares,63.99,perdizes
19599,electronics,63.9,itatiba
19600,computers_accessories,63.9,lauro muller
19601,kitchen_dining_laundry_garden_furniture,63.9,santa rosa de viterbo
19602,market_place,63.9,santana de parnaiba
19603,housewares,63.9,boa vista do gurupi
19604,kitchen_dining_laundry_garden_furniture,63.9,ribeirao preto
19605,kitchen_dining_laundry_garden_furniture,63.9,ferraz de vasconcelos
19606,food_drink,63.9,foz do iguacu
19607,housewares,63.9,estiva gerbi
19608,pet_shop,63.9,pacaembu
19609,bed_bath_table,63.9,sao goncalo do rio abaixo
19610,kitchen_dining_laundry_garden_furniture,63.9,lapa
19611,toys,63.9,cantagalo
19612,stationery,63.89,botucatu
19613,auto,63.89,jaboticabal
19614,fashion_bags_accessories,63.89,camaragibe
19615,telephony,63.879999999999995,jaboticabal
19616,costruction_tools_tools,63.8,marilia
19617,computers_accessories,63.8,anage
19618,computers_accessories,63.8,agua branca
19619,construction_tools_construction,63.8,guairaca
19620,sports_leisure,63.8,tupaciguara
19621,telephony,63.760000000000005,itaocara
19622,christmas_supplies,63.56,nova iguacu
19623,telephony,63.54,fernandopolis
19624,food,63.49,linhares
19625,sports_leisure,63.49,paranatinga
19626,stationery,63.0,guaramirim
19627,,63.0,taquarituba
19628,books_technical,63.0,betim
19629,stationery,63.0,trombudo central
19630,small_appliances,62.99,socorro
19631,cool_stuff,62.99,ruy barbosa
19632,cool_stuff,62.99,santa isabel
19633,telephony,62.980000000000004,lajeado
19634,telephony,62.980000000000004,sao miguel do oeste
19635,telephony,62.97,cachoeirinha
19636,telephony,62.959999999999994,rolim de moura
19637,auto,62.9,dracena
19638,computers_accessories,62.9,papanduva
19639,housewares,62.9,sao pedro
19640,stationery,62.9,mogi-guacu
19641,books_technical,62.9,pelotas
19642,market_place,62.9,aracati
19643,baby,62.9,nossa senhora do remedio
19644,perfumery,62.9,viana
19645,market_place,62.9,garruchos
19646,computers_accessories,62.89,terenos
19647,home_appliances,62.8,nova odessa
19648,market_place,62.8,santo antonio do monte
19649,market_place,62.8,novo sao joaquim
19650,market_place,62.8,palmas
19651,market_place,62.8,sao joao de meriti
19652,market_place,62.8,jau
19653,market_place,62.8,rio branco
19654,market_place,62.8,feira de santana
19655,home_appliances,62.8,sao leopoldo
19656,market_place,62.8,criciuma
19657,telephony,62.79,valparaiso de goias
19658,telephony,62.78999999999999,acreuna
19659,bed_bath_table,62.7,arvorezinha
19660,home_appliances,62.6,vargem grande paulista
19661,home_appliances,62.5,cachoeiras de macacu
19662,sports_leisure,62.5,chale
19663,fashion_bags_accessories,62.5,mafra
19664,telephony,62.49,santo cristo
19665,computers_accessories,62.48,sapiranga
19666,home_appliances,62.4,barrinha
19667,telephony,62.39,pelotas
19668,sports_leisure,62.34,ipigua
19669,fashion_bags_accessories,62.3,igarata
19670,electronics,62.3,candeias
19671,home_appliances,62.25,recife
19672,industry_commerce_and_business,62.21,bandeira
19673,computers_accessories,62.0,campos de julio
19674,electronics,62.0,campo largo
19675,fashion_underwear_beach,62.0,frutal
19676,stationery,62.0,navirai
19677,furniture_decor,62.0,imbe
19678,health_beauty,61.99,pedro velho
19679,furniture_decor,61.98,cachoeira paulista
19680,housewares,61.9,carazinho
19681,housewares,61.9,cachoeiras de macacu
19682,costruction_tools_tools,61.9,campinas
19683,baby,61.9,mossoro
19684,pet_shop,61.9,jaci
19685,home_appliances,61.9,planaltina
19686,pet_shop,61.9,marau
19687,computers_accessories,61.89,mongagua
19688,health_beauty,61.89,panelas
19689,health_beauty,61.8,tapera
19690,garden_tools,61.8,brotas
19691,fixed_telephony,61.8,votuporanga
19692,garden_tools,61.8,sao jose dos pinhais
19693,pet_shop,61.8,cruzeiro do oeste
19694,electronics,61.8,santo antonio do jacinto
19695,fashion_bags_accessories,61.78999999999999,cambui
19696,sports_leisure,61.7,ibipeba
19697,computers_accessories,61.65,promissao
19698,,61.599999999999994,dois vizinhos
19699,auto,61.5,piracanjuba
19700,auto,61.5,braco do norte
